Arm,Type,Normal tissue expression,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Fetus development,Childhood development,Young development,(neutarl) TCGA expression,CRISPR essentiality score,RNAI essentiality score,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,Essential gene density (CRISPR),Essential gene density (Nichols),Label
16p,KICH,0.13273286208985088,1.6630614310664862,0.9574206186914138,1.8100320398517509,,,-1.6300598189812656,,1.4142080235364811,1.277664765726411,1.675895194331901,1.5076290042852547,0.5804504487961689,1.4784558918978732,1.613235952644038,0.009638554,0.009638554,0.0,0.4313452477770303,0.10933333333333334,0
16p,KIRC,0.13273286208985088,1.6630614310664862,0.9574206186914138,1.8100320398517509,,,-1.6300598189812656,,1.4142080235364811,1.277664765726411,1.675895194331901,1.5076290042852547,0.18442926809431479,1.4784558918978732,1.613235952644038,0.009638554,0.009638554,0.0,0.4313452477770303,0.10933333333333334,1
16p,KIRP,0.13273286208985088,1.6630614310664862,0.9574206186914138,1.8100320398517509,,,-1.6300598189812656,,1.4142080235364811,1.277664765726411,1.675895194331901,1.5076290042852547,0.4705253533741464,1.4784558918978732,1.613235952644038,0.009638554,0.009638554,0.0,0.4313452477770303,0.10933333333333334,1
16p,LAML,0.8426310094114159,1.156085659000428,3.838990047244581,3.276707580811248,0.05856825,0.9516528382733049,-5.275674319067846,3.1086237089761903,,,,,0.47564837295555384,1.122155430073472,1.71469105787769,0.009638554,0.009638554,2.9306423580791043,-0.21567262388851396,0.10933333333333334,0
16p,LGG,0.3272383317828288,1.5786208597968174,1.04880814607044,1.286594350209131,0.08564299999999997,1.6770141615541696,-1.7194662891705506,2.0662989067,1.7171400881030494,1.7347229507114688,1.889331618253202,1.7953747619857814,0.5678243946903285,,,0.009638554,0.009638554,0.330878975912157,,0.10933333333333334,0
16p,LIHC,0.4337689551633791,1.6931865102137795,2.543941165626673,2.3756090836917,0.0756695,2.132276587202524,-4.909123716819199,1.6576163184107142,1.757918891484592,2.2469533232291283,1.9756051504509982,1.9663338183639723,0.3610929970129327,1.452183071814271,1.729267514250581,0.009638554,0.009638554,1.8434685800820174,0.8626904955540606,0.10933333333333334,-1
16p,LUAD,0.18251120665558315,1.5382020554709657,1.33623780409869,2.1227027831021563,0.135892,0.6892666970877994,-1.034691171912403,1.384980905833333,,,,,0.5126131189894647,0.5829730555687344,0.6611111263215577,0.009638554,0.009638554,-0.14180527539092438,-0.6470178716655443,0.10933333333333334,0
16p,LUSC,0.18251120665558315,1.5382020554709657,1.33623780409869,2.1227027831021563,0.135892,0.6892666970877994,-1.034691171912403,1.384980905833333,,,,,0.3729801316110608,0.5829730555687344,0.6611111263215577,0.009638554,0.009638554,-0.14180527539092438,-0.6470178716655443,0.10933333333333334,0
16p,OV,0.33012792087395426,0.9887681666549114,1.1948261076865652,0.645569302669101,0.096504,1.96034609721845,-1.1602647800940893,0.4056341040000001,1.021362321022567,1.8410013923088324,,,0.7878885176562552,0.7945427015980802,1.137264276551633,0.009638554,0.009638554,0.18907370052123254,-0.21567262388851396,0.10933333333333334,-1
16p,PAAD,0.5240529744438602,1.5955667749528168,1.1171776162324532,1.670099029767627,,1.250605798975791,-0.9500097082064538,,,,,,0.4196936920636854,0.8018543056142363,1.3796860019862418,0.009638554,0.009638554,0.5199526764333895,-0.4313452477770303,0.10933333333333334,0
16p,PRAD,0.6251530693866196,1.3125284243451185,0.06663094719161533,1.0268730308037615,0.10441675,1.8022639139645917,-1.0436033032037013,0.4705226489166667,,,,,0.6350653467311412,2.2401423438376304,2.1945907855041455,0.009638554,0.009638554,-0.42541582617277324,0.0,0.10933333333333334,0
16p,SKCM,0.1980605263929082,1.8994035729588856,1.6202672545162677,2.385320045655388,0.086174625,0.43440206455442976,-1.3057956753925217,0.34341583212626264,,,,,0.2051126774736573,1.1285717313392825,1.221697860163871,0.009638554,0.009638554,0.09453685026061631,0.4313452477770303,0.10933333333333334,0
16p,STAD,0.7102080536073706,1.3074870357607735,0.41343561934860307,1.472866963575712,0.07522499999999994,1.4362656715764444,-0.7745672888294388,,,,,,0.7170463786774005,,,0.009638554,0.009638554,-0.04726842513030808,,0.10933333333333334,-1
16p,TGCT,0.8105996466818677,2.954307941328665,2.9700994498218676,5.121189265455364,0.14546125,0.9639001951740638,-2.7734252730500355,2.674173359956522,2.1502561461768757,1.2559768019957849,1.8820678956343702,2.0398834798781604,0.2854911324561885,,,0.009638554,0.009638554,3.2615213339912614,,0.10933333333333334,0
16p,THYM,0.4073197665129461,1.4215659340521438,0.6885680253477415,0.9754293424265792,0.042045499999999944,0.15171497202260983,-1.2242488633893989,0.6785422700000001,,,,,0.8240941599815689,1.6251017856245558,,0.009638554,0.009638554,-0.14180527539092438,0.0,0.10933333333333334,0
16p,UCEC,0.5460058641024379,0.9478710230115291,-0.0154720951131579,0.0,0.100852,2.16017265400733,-1.009901600438054,0.2746132689411764,,,,,0.689792624102558,1.5900778607467805,1.5080897754722355,0.009638554,0.009638554,-0.3308789759121569,0.4313452477770303,0.10933333333333334,-1
16p,UCS,0.5460058641024379,0.9478710230115291,-0.0154720951131579,0.0,0.100852,2.16017265400733,-1.009901600438054,0.2746132689411764,,,,,0.6132501499544691,1.5900778607467805,1.5080897754722355,0.009638554,0.009638554,-0.3308789759121569,0.4313452477770303,0.10933333333333334,-1
19p,ACC,0.30011827796973045,1.5465114070954442,1.2358759477682981,1.8094065450966306,,1.5261245237006626,-1.517222665260364,,,,,,0.739793713195345,,,0.006896552,0.018965517,0.21920403788774373,,0.09157509157509157,1
19p,BLCA,0.5136541539692535,1.2831492233953974,0.0,0.0,,,-1.0226265861400978,,,,,,0.6282892416535429,1.1912957697404365,2.0826946305741383,0.006896552,0.018965517,-0.2818337629985277,-0.3731665573381945,0.09157509157509157,0
19p,BRCA,0.2765008024181654,1.373819956793319,0.4773738873559976,0.8832260592741492,0.08573099999999995,1.6754934072656318,-0.7175626343369167,0.3341670333708333,,,,,0.042100512091897996,1.061163314975444,1.1310534180284861,0.006896552,0.018965517,-0.2818337629985277,-1.1194996720145873,0.09157509157509157,0
19p,CESC,0.38859153988245787,1.2874303460762282,0.0,0.7281526838987515,,,-1.1086662188674916,,,,,,0.245157779856384,,,0.006896552,0.018965517,-0.3131486255539197,,0.09157509157509157,-1
19p,COAD,0.4082995816616721,1.3637177984831184,0.35429581208496363,1.1834234326284137,0.056243,1.2050398108237275,-0.9025703616459528,0.40484149711979167,,,,,0.29009795692065204,0.6071953827968228,1.4329071726204732,0.006896552,0.018965517,-0.15657431277695985,-1.1194996720145873,0.09157509157509157,0
19p,ESCA,0.19805009711420984,0.9361902038871739,0.2618375299461554,0.0,0.04577649999999995,0.6794162987266489,-1.3335509825199159,0.4288865689129032,,,,,0.04750694929360795,1.6878092020257602,1.096445885587184,0.006896552,0.018965517,-0.15657431277695985,0.12438885244606612,0.09157509157509157,-1
19p,GBM,0.2697352959207042,1.4126322992100213,1.368680660448442,1.362529526632804,0.069157125,1.6113715894613632,-1.7495997815084001,2.097989854687936,1.7123651849112853,1.7093228943793948,1.9374702315301244,1.8239145887974644,0.0,,,0.006896552,0.018965517,0.18788917533235175,,0.09157509157509157,1
19p,KICH,0.2981085386433778,1.6911383456544504,0.89126810860639,2.075958876543874,,,-1.0776417268960916,,1.1803395833965002,1.2686589570670153,1.720788186942497,1.6442601061393614,0.3834585743338712,1.217526997683336,1.334015862073087,0.006896552,0.018965517,0.17223174405465574,-1.1194996720145873,0.09157509157509157,0
19p,KIRC,0.2981085386433778,1.6911383456544504,0.89126810860639,2.075958876543874,,,-1.0776417268960916,,1.1803395833965002,1.2686589570670153,1.720788186942497,1.6442601061393614,0.0,1.217526997683336,1.334015862073087,0.006896552,0.018965517,0.17223174405465574,-1.1194996720145873,0.09157509157509157,0
19p,KIRP,0.2981085386433778,1.6911383456544504,0.89126810860639,2.075958876543874,,,-1.0776417268960916,,1.1803395833965002,1.2686589570670153,1.720788186942497,1.6442601061393614,0.09486828030279491,1.217526997683336,1.334015862073087,0.006896552,0.018965517,0.17223174405465574,-1.1194996720145873,0.09157509157509157,0
19p,LAML,0.9286613555061383,0.8533439739479954,3.678167264628244,2.802115602870776,0.0879625,0.9310123219527621,-6.256109720614774,2.6348580110182294,,,,,0.5875669993975158,1.4200500602913453,1.5707533048160867,0.006896552,0.018965517,4.008302407090172,-0.3731665573381945,0.09157509157509157,0
19p,LGG,0.2697352959207042,1.4126322992100213,1.368680660448442,1.362529526632804,0.069157125,1.6113715894613632,-1.7495997815084001,2.097989854687936,1.7123651849112853,1.7093228943793948,1.9374702315301244,1.8239145887974644,0.10108274429371324,,,0.006896552,0.018965517,0.18788917533235175,,0.09157509157509157,1
19p,LIHC,0.43750216663464914,1.5235576891831366,2.4128341107155373,2.683977138317419,0.07085375,1.9361789784961867,-3.48084276957042,0.7873328621375,1.841717683552091,2.2505566353986106,1.9180168104144693,1.9460058932868054,0.3779147237463935,1.7651527533231874,2.124245371733526,0.006896552,0.018965517,1.4091688149926382,0.3731665573381945,0.09157509157509157,0
19p,LUAD,0.012762323734481894,1.6056836584632204,1.2920350763862838,1.8028704882115136,0.12002275,0.638406405641067,-0.7808475496029037,1.4599800357857142,,,,,0.08967380228196191,0.6618644170789272,0.7659762408991408,0.006896552,0.018965517,-0.15657431277695985,-1.3682773769067176,0.09157509157509157,-1
19p,LUSC,0.012762323734481894,1.6056836584632204,1.2920350763862838,1.8028704882115136,0.12002275,0.638406405641067,-0.7808475496029037,1.4599800357857142,,,,,0.0,0.6618644170789272,0.7659762408991408,0.006896552,0.018965517,-0.15657431277695985,-1.3682773769067176,0.09157509157509157,-1
19p,OV,0.7289428835832146,1.0733936430981312,1.1321295315830664,0.8360171835451683,0.10039024999999999,1.8699262428515613,-1.4705033996729433,0.33886840814323504,0.9191985331182295,1.9821855263188093,,,0.8211276814200658,1.0190446160831352,1.2493071080089029,0.006896552,0.018965517,0.6576121136632312,0.12438885244606612,0.09157509157509157,-1
19p,PAAD,0.42802783059118327,1.7069960546913454,1.4127544939955403,2.22094199329186,,1.2394496270410045,-1.9037926707850283,,,,,,0.10308564936350058,1.3289491246484044,1.4563524957380314,0.006896552,0.018965517,0.3444634881093116,-0.12438885244606612,0.09157509157509157,0
19p,PRAD,0.47625692061369856,1.3974614666332088,0.253599559234404,1.1519387843817757,0.08084424999999995,1.6213556149679464,-0.9362586004711257,0.3402475531288889,,,,,0.15333639449937522,2.509610105510378,1.8139032853558774,0.006896552,0.018965517,-0.3444634881093116,0.8707219671224551,0.09157509157509157,0
19p,SKCM,0.3742956191441055,1.772533401649878,1.6557111192308964,2.2924202642277107,0.10039624999999999,0.35534782756217975,-2.0445914009184865,0.6718797056337662,,,,,0.10654888796389958,1.0310802399661116,1.2834893028084218,0.006896552,0.018965517,0.43840807577548746,-1.1194996720145873,0.09157509157509157,0
19p,STAD,0.48156724057915135,1.4515576492860949,0.7337223207786591,1.4644285522474598,0.06717249999999995,1.4593205248015284,-1.0213093868517462,,,,,,0.5393441191354048,,,0.006896552,0.018965517,-0.09394458766617593,,0.09157509157509157,-1
19p,TGCT,0.8905100243046923,2.9973969921911894,2.467842459184439,5.297641985936747,0.147891,1.0267223234950094,-6.875161751005122,1.659805795468254,2.128372549005418,1.3145897352334277,1.8026992511900288,2.040799496643728,0.4690173143578253,,,0.006896552,0.018965517,2.974911942762237,,0.09157509157509157,-1
19p,THYM,0.5580042645491744,1.3879072790607812,0.245836978587459,0.9842303827638094,0.046079999999999996,0.18671511063848686,-1.3088215690396774,0.4348304611666667,,,,,0.774453062941539,2.163947273523182,,0.006896552,0.018965517,0.06262972511078391,1.6170550817988478,0.09157509157509157,0
19p,UCEC,0.5578569275411758,1.001181335320359,-0.11955247803615747,0.0,0.10107625,2.0894592517749073,-1.0366352357593884,0.36363310041071417,,,,,1.0,1.3939220534089332,1.3582468639573955,0.006896552,0.018965517,-0.25051890044313574,1.8658327866909763,0.09157509157509157,0
19p,UCS,0.5578569275411758,1.001181335320359,-0.11955247803615747,0.0,0.10107625,2.0894592517749073,-1.0366352357593884,0.36363310041071417,,,,,0.2258341425766919,1.3939220534089332,1.3582468639573955,0.006896552,0.018965517,-0.25051890044313574,1.8658327866909763,0.09157509157509157,0
4q,ACC,0.2601190980897988,1.3466108215871728,1.4105432817208658,1.161895003862225,,1.5310367657684214,-1.7622869976096398,,,,,,0.1702133844861932,,,0.009940358,0.011928429,0.17739462543043852,,0.052873563218390804,1
4q,BLCA,0.4660555123173145,1.056660977954983,0.21648074596055622,0.0,,,-1.1358469484991762,,,,,,0.37051231357225844,1.2278104277015984,,0.009940358,0.011928429,-0.5321838762913156,-0.6709430954183058,0.052873563218390804,-1
4q,BRCA,0.6295238318585664,1.3009822441900016,0.22166412703179464,1.0158501199130714,0.09192725,1.6408498612920215,-0.7757867260355948,0.3975132852333333,,,,,0.5230309492508998,0.9895750460269023,1.0801971471541556,0.009940358,0.011928429,-0.4434865635760963,-0.22364769847276958,0.052873563218390804,-1
4q,CESC,0.2604560115596729,1.115851645715682,0.04286321008642359,0.6769697025072562,,,-1.0846360111982398,,,,,,0.6717436125853002,,,0.009940358,0.011928429,-0.59870686082773,,0.052873563218390804,-1
4q,COAD,0.7193994161606726,1.3439251973456279,0.6478433032026816,1.0659071700359128,0.10804049999999996,1.1925643769442131,-0.8158488874220977,0.361354830125,,,,,0.789195028982455,1.3263894161788823,1.1965559768444352,0.009940358,0.011928429,-0.1552202972516337,0.6709430954183058,0.052873563218390804,-1
4q,ESCA,0.5847969329652778,1.1551509423197641,0.680004422807377,0.2547886346420732,0.08693424999999995,0.6432706354202801,-1.0909906562715792,0.4817710562500001,,,,,0.7001537713858543,2.4050206800951957,1.9761252426438451,0.009940358,0.011928429,-0.1330459690728289,2.460124683200456,0.052873563218390804,-1
4q,GBM,0.20126418460882617,1.310060686942002,1.3081475451951128,1.2879712876108156,0.08076337499999994,1.596036959187897,-1.901651703194467,1.2156999275731524,1.796796034152538,1.530741721281621,1.9221149916091065,1.7693572098890014,0.5223089265872192,,,0.009940358,0.011928429,0.08869731271521926,,0.052873563218390804,0
4q,KICH,0.1837406125540348,1.6903241610210458,1.24223788884161,2.1256962236823806,,,-1.423001369125877,,1.0543435434084247,1.775709202448227,1.5373828191622747,1.9412048232200365,0.746999819532631,1.2117185598912774,1.3998478031073114,0.009940358,0.011928429,0.022174328178804815,-0.6709430954183058,0.052873563218390804,0
4q,KIRC,0.1837406125540348,1.6903241610210458,1.24223788884161,2.1256962236823806,,,-1.423001369125877,,1.0543435434084247,1.775709202448227,1.5373828191622747,1.9412048232200365,0.6621047038938501,1.2117185598912774,1.3998478031073114,0.009940358,0.011928429,0.022174328178804815,-0.6709430954183058,0.052873563218390804,0
4q,KIRP,0.1837406125540348,1.6903241610210458,1.24223788884161,2.1256962236823806,,,-1.423001369125877,,1.0543435434084247,1.775709202448227,1.5373828191622747,1.9412048232200365,0.5949502843022993,1.2117185598912774,1.3998478031073114,0.009940358,0.011928429,0.022174328178804815,-0.6709430954183058,0.052873563218390804,0
4q,LAML,0.24912222642958712,1.4465035948474556,3.8178712421077705,3.157174900918802,0.03458425,1.1716254081506396,-5.542453941274981,2.2864925169230768,,,,,0.32405049311548706,1.160148706546313,1.465002889335866,0.009940358,0.011928429,1.2861110343706792,1.1182384923638449,0.052873563218390804,0
4q,LGG,0.20126418460882617,1.310060686942002,1.3081475451951128,1.2879712876108156,0.08076337499999994,1.596036959187897,-1.901651703194467,1.2156999275731524,1.796796034152538,1.530741721281621,1.9221149916091065,1.7693572098890014,0.6738373510162325,,,0.009940358,0.011928429,0.08869731271521926,,0.052873563218390804,-1
4q,LIHC,1.0,1.564371988055691,2.638357725660769,2.486728872029871,0.2053435,1.952397168120271,-4.911246806658598,0.8708345684166667,1.9232118956677224,2.264253214583466,2.035780388468118,2.036135150352782,1.0,1.6978255502419652,2.1213645750679455,0.009940358,0.011928429,2.39482744331092,2.01282928625492,0.052873563218390804,-1
4q,LUAD,0.29923467200378157,1.7431737661309905,1.6095671805594656,2.1447610589527217,0.13746449999999993,0.7157288489252613,-0.8977186061790831,1.81793648625,,,,,0.9577439002849033,0.6940734158163128,0.6821950661167397,0.009940358,0.011928429,-0.1330459690728289,0.22364769847276958,0.052873563218390804,0
4q,LUSC,0.29923467200378157,1.7431737661309905,1.6095671805594656,2.1447610589527217,0.13746449999999993,0.7157288489252613,-0.8977186061790831,1.81793648625,,,,,0.7659099309776838,0.6940734158163128,0.6821950661167397,0.009940358,0.011928429,-0.1330459690728289,0.22364769847276958,0.052873563218390804,-1
4q,OV,0.29664211672241997,1.112930868937692,1.243736483002571,0.7038146643261372,0.1020225,1.7988330681028133,-1.7243206132806197,0.3281909839411765,1.116805036789095,1.9730404443755525,,,0.2836229064059844,0.9758977619446748,1.4199925327995935,0.009940358,0.011928429,0.04434865635760963,-0.22364769847276958,0.052873563218390804,-1
4q,PAAD,0.403141091459663,1.6317184903289406,1.5267856839045244,1.9635329870708818,,1.3333392552832628,-3.699470823352269,,,,,,0.767413639838878,1.224529431298269,1.268570345160362,0.009940358,0.011928429,0.17739462543043852,-0.6709430954183058,0.052873563218390804,0
4q,PRAD,0.19369067795105152,1.3264332270190848,0.3782036634267195,1.2607026802580747,0.0910665,1.6817467416239835,-0.8510943332911532,0.373633562,,,,,0.8475534988374106,2.6399024964202424,1.7498470218635913,0.009940358,0.011928429,-0.4434865635760963,0.22364769847276958,0.052873563218390804,0
4q,SKCM,0.11320206221337907,1.99696484236194,1.734621771737957,2.3425558552274612,0.08624612499999998,0.5673699743543238,-1.1718425628299858,0.44062739440625,,,,,0.14235197665705082,0.8556575225165547,1.3759645073024398,0.009940358,0.011928429,-0.022174328178804815,-0.6709430954183058,0.052873563218390804,0
4q,STAD,0.22215528587163333,1.570673739556283,0.7591941198237462,1.545947008506452,0.10057075,1.5324803566935077,-0.7713947481790713,,,,,,0.9060747499081564,,,0.009940358,0.011928429,-0.4878352199337059,,0.052873563218390804,-1
4q,TGCT,0.9866877741741019,3.0498620779889896,2.5737242879458213,5.297716423533021,0.15593800000000002,0.9725878840102341,-6.691093938284796,1.2299549342,2.1026333911578994,1.115490640845973,1.902810504722133,2.041233057696098,0.08546707562827167,,,0.009940358,0.011928429,2.8826626632446257,,0.052873563218390804,-1
4q,THYM,0.3874699822442817,1.165919770194915,0.19922041116421574,0.35715026471411965,0.07005475,0.22093092515312351,-1.7789768829190191,0.5052814187272727,,,,,0.5332048947185105,2.2537045125794966,,0.009940358,0.011928429,0.0,0.22364769847276958,0.052873563218390804,0
4q,UCEC,0.38639260488944926,0.806858484204952,0.0,0.0,0.15063925,2.009851959313767,-1.1039863782662311,0.2494246715,,,,,0.03341212812021666,1.3630551205367043,1.330964587530675,0.009940358,0.011928429,-0.5765325326489251,-0.6709430954183058,0.052873563218390804,-1
4q,UCS,0.38639260488944926,0.806858484204952,0.0,0.0,0.15063925,2.009851959313767,-1.1039863782662311,0.2494246715,,,,,0.1178065880389717,1.3630551205367043,1.330964587530675,0.009940358,0.011928429,-0.5765325326489251,-0.6709430954183058,0.052873563218390804,-1
12q,ACC,0.4911851257028906,1.4388969521955275,1.2973404329067026,1.8081014266989472,,1.4282151702860224,-1.6163644767442953,,,,,,1.0,,,0.016736402,0.018131102,0.6707271205356725,,0.07186544342507645,1
12q,BLCA,0.5102920154377693,1.2706440093072573,-0.057597146191870584,0.12341557141577242,,,-0.9816696023338337,,,,,,0.4520688647725038,1.0308955702916662,2.3650224526527817,0.016736402,0.018131102,-0.41521202699827336,-0.2904679856393406,0.07186544342507645,0
12q,BRCA,0.5076998597827728,1.3775853465304413,0.020837554330303747,0.5928871321888776,0.09807449999999995,1.6990504602778558,-1.0884031206863773,0.4021605404800001,,,,,0.32304867234258694,1.2352886530352565,1.2944320665866953,0.016736402,0.018131102,-0.4471514136904483,0.2904679856393462,0.07186544342507645,0
12q,CESC,0.30951272202682023,1.1454169308114468,-0.1106096616504068,0.31409170939704817,,,-1.1843955432342945,,,,,,0.6250322864095558,,,0.016736402,0.018131102,-0.35133325361392365,,0.07186544342507645,0
12q,COAD,0.5414439628999267,1.3979079616843122,0.5114459566996942,1.158678481330503,0.0761385,1.2093483601917003,-0.9606037219124646,0.3338950174444444,,,,,0.3516006073701361,1.1677720091701047,1.4257872387974717,0.016736402,0.018131102,-0.12775754676869952,-0.5809359712786812,0.07186544342507645,1
12q,ESCA,0.5276827426837489,1.1451957802532025,0.661937591968741,0.0,0.061138,0.6340866432244485,-0.9041679050021011,0.3743085834772728,,,,,0.20267144308203966,1.5296342752710568,1.1676379624186184,0.016736402,0.018131102,-0.09581816007652458,0.0,0.07186544342507645,0
12q,GBM,0.10004615562306658,1.4677059154206114,1.4719601443879746,1.407716638923394,0.07707900000000001,1.6568632654204367,-1.6106462473035095,1.1952423044193548,1.8206709897253008,1.632693813489198,1.9084330713282158,1.8595189769049338,0.17173769298766006,,,0.016736402,0.018131102,0.12775754676869952,,0.07186544342507645,0
12q,KICH,0.1745088548277792,1.6082540995490318,0.6317800876013134,1.98811465598743,,,-1.282436733200479,,1.1899190864507125,1.6455806394223453,1.489172138846061,1.714199467822429,0.5430165679390437,0.9673431630204125,1.5011555006707729,0.016736402,0.018131102,-0.01596969334608743,-1.161871942557368,0.07186544342507645,0
12q,KIRC,0.1745088548277792,1.6082540995490318,0.6317800876013134,1.98811465598743,,,-1.282436733200479,,1.1899190864507125,1.6455806394223453,1.489172138846061,1.714199467822429,0.3782942149088251,0.9673431630204125,1.5011555006707729,0.016736402,0.018131102,-0.01596969334608743,-1.161871942557368,0.07186544342507645,1
12q,KIRP,0.1745088548277792,1.6082540995490318,0.6317800876013134,1.98811465598743,,,-1.282436733200479,,1.1899190864507125,1.6455806394223453,1.489172138846061,1.714199467822429,0.45244832271944496,0.9673431630204125,1.5011555006707729,0.016736402,0.018131102,-0.01596969334608743,-1.161871942557368,0.07186544342507645,1
12q,LAML,0.4878564723582063,1.4645904997196402,3.6090742978047112,3.17839951657989,0.011967,0.9855743351641889,-4.257996547372966,2.0869745563333333,,,,,0.3067085425284655,1.474886269479794,1.6858903381977843,0.016736402,0.018131102,2.0441207482991923,0.8714039569180331,0.07186544342507645,0
12q,LGG,0.10004615562306658,1.4677059154206114,1.4719601443879746,1.407716638923394,0.07707900000000001,1.6568632654204367,-1.6106462473035095,1.1952423044193548,1.8206709897253008,1.632693813489198,1.9084330713282158,1.8595189769049338,0.3196475007553277,,,0.016736402,0.018131102,0.12775754676869952,,0.07186544342507645,-1
12q,LIHC,0.498841285540509,1.3398298391258288,2.275040163485553,2.4872358315314242,0.051545,1.946747381619632,-2.9751440483312033,0.3369897868888889,1.8555966039698877,2.2129738714318328,1.9744567483549775,1.9537882486509937,0.42861245877049964,1.2555222837670676,1.4878630349783633,0.016736402,0.018131102,1.6927874946852686,0.5809359712786869,0.07186544342507645,0
12q,LUAD,0.1476478637329952,1.816382555897163,1.1004670074470169,1.7723099922637116,0.10930975,0.6840713873950109,-0.9627942123863231,1.25440184275,,,,,0.4510609199103281,0.78727571931161,0.6773735494076505,0.016736402,0.018131102,-0.25551509353739904,-0.5809359712786812,0.07186544342507645,0
12q,LUSC,0.1476478637329952,1.816382555897163,1.1004670074470169,1.7723099922637116,0.10930975,0.6840713873950109,-0.9627942123863231,1.25440184275,,,,,0.9041914041535684,0.78727571931161,0.6773735494076505,0.016736402,0.018131102,-0.25551509353739904,-0.5809359712786812,0.07186544342507645,0
12q,OV,0.46035382888051857,1.0777883762714786,1.1354549728854453,1.0101074594663668,0.105827,1.872473868431428,-2.692059481556761,0.38483974575,0.911678823901998,1.8147806737487413,,,0.3477588546351505,0.9135129282119988,1.307811663565559,0.016736402,0.018131102,0.31939386692174887,-0.2904679856393406,0.07186544342507645,0
12q,PAAD,0.5362729472352281,1.441831052862584,1.6654778997809707,1.8567423901847937,,1.3231636705360292,-1.4380109501562492,,,,,,0.4696620118964165,0.9718110887101971,1.3940105312209234,0.016736402,0.018131102,0.6068483471513227,-0.2904679856393406,0.07186544342507645,0
12q,PRAD,0.12228294721297757,1.3871745862905434,0.207997371540767,1.4353420198867255,0.07170874999999995,1.6880809176595326,-0.7873129369332375,0.493808568,,,,,0.16736176268357653,2.9781393487373693,1.7964094823466268,0.016736402,0.018131102,-0.4471514136904483,2.614211870754088,0.07186544342507645,0
12q,SKCM,0.6311399793696394,1.7920642560083837,1.2662927206813093,2.5060573991350887,0.11130899999999996,0.4855974497339735,-2.0594586472221312,0.5908897459839015,,,,,0.5146651453805308,1.3274200055332526,1.3832081420872209,0.016736402,0.018131102,0.9741512941113338,-0.2904679856393406,0.07186544342507645,0
12q,STAD,0.5058453074787458,1.5057305875235754,0.5002953338300893,1.867802494344883,0.0801835,1.4544248358804182,-0.6271719458674622,,,,,,0.3020653748130905,,,0.016736402,0.018131102,-0.19163632015304924,,0.07186544342507645,0
12q,TGCT,0.4916810643177037,2.782750462994014,2.5044224835495164,5.051585742964136,0.14159275,0.9830727656530783,-5.81948192490214,1.76375401375,2.059155921012794,1.37321868948179,1.9395034431328448,2.040713660021796,0.24136948394907393,,,0.016736402,0.018131102,2.55515093537399,,0.07186544342507645,1
12q,THYM,0.36907908271139417,1.2848658253782426,0.21535880703711227,1.3463469049053385,0.03890075,0.2401771142620139,-1.609306102274296,0.3750324206161616,,,,,0.5412477381587011,2.5287286454493794,,0.016736402,0.018131102,-0.06387877338434972,3.195147842032775,0.07186544342507645,0
12q,UCEC,0.39581179275761974,0.9696734389760431,-0.12117718059852597,0.0,0.11326599999999995,2.0795047846212755,-1.0601921102726544,0.2280324122903226,,,,,0.32434004418082674,1.3898766716508115,1.2955226856659885,0.016736402,0.018131102,-0.4471514136904483,0.2904679856393462,0.07186544342507645,0
12q,UCS,0.39581179275761974,0.9696734389760431,-0.12117718059852597,0.0,0.11326599999999995,2.0795047846212755,-1.0601921102726544,0.2280324122903226,,,,,0.3718202352884913,1.3898766716508115,1.2955226856659885,0.016736402,0.018131102,-0.4471514136904483,0.2904679856393462,0.07186544342507645,0
9p,ACC,0.12735638387958567,1.8598299798298852,1.5505004576741754,2.4903420250211705,,1.379000943714418,-2.110804662816264,,,,,,0.0,,,0.014851485,0.0,0.2843002178625334,,0.0903954802259887,0
9p,BLCA,0.6206797420312248,1.2877753149573636,0.25565883233685666,0.0,,,-0.8491601892692416,,,,,,0.4176700182628115,0.8974838829193026,2.124136755038326,0.014851485,0.0,-0.4738336964375555,0.0,0.0903954802259887,-1
9p,BRCA,0.7168067158566042,1.511135264149517,1.0115739011664153,0.8371640269664739,0.098857,1.7745945691806035,-1.094594605244913,0.38571171309124996,,,,,0.5201786008343645,1.7900751792819083,1.0618917459078299,0.014851485,0.0,-0.2843002178625333,0.964441319533505,0.0903954802259887,-1
9p,CESC,0.23982232865803593,0.9607417870591619,-0.08014794767013736,0.11353298221981618,,,-0.7462038087617255,,,,,,0.6898559019659243,,,0.014851485,0.0,-0.33168358750628885,,0.0903954802259887,0
9p,COAD,0.5274343224818868,1.366884210553238,0.3879781504969322,1.0443965163725615,0.11258225,1.2615442613592385,-0.8222115143940317,0.376386172502331,,,,,0.552711983522227,1.2939900410195366,1.006224913950659,0.014851485,0.0,-0.3790669571500444,0.964441319533505,0.0903954802259887,0
9p,ESCA,1.0,1.0126934368191438,0.7071067811865475,0.0,0.08366925,0.7436801448248005,-1.5739885716817794,0.2682288437466688,,,,,0.34502509932990866,1.6170782117148548,1.2362888004133954,0.014851485,0.0,0.2843002178625334,0.0,0.0903954802259887,-1
